event_id,match_folder,candidate_rank,candidate_frame,frame_offset,inferred_foot,nearest_part,foot_ball_distance_m,ball_speed_m_s,previous_ball_speed_m_s,velocity_jump_m_s,position_delta_speed_m_s,previous_position_delta_speed_m_s,position_delta_jump_m_s,parquet_ball_speed_m_s,previous_parquet_ball_speed_m_s,parquet_velocity_jump_m_s,distance_cost,anchor_cost,jump_credit,total_contact_cost,top1_top2_cost_gap,selected,selected_by
18902400000546,Bayern_Hamburg,3,3436037,0,right,right_ankle,1.9389190093607114,11.51691202545558,11.677590937844078,0.0,11.51691202545558,11.677590937844078,0.0,11.597203779289353,11.053852391939627,0.5433513873497269,1.9389190093607114,0.0,0.0,1.9389190093607114,0.017074468363001083,False,cost
18902400000546,Bayern_Hamburg,4,3436035,-2,right,right_ankle,1.7053601666849845,10.443615623285245,13.346521446241784,0.0,10.443615623285245,13.346521446241784,0.0,11.867093382675112,10.915017597384642,0.9520757852904698,1.7053601666849845,0.24,0.0,1.9453601666849845,0.017074468363001083,False,cost
18902400000546,Bayern_Hamburg,5,3436033,-4,right,right_ankle,1.5188351357231515,8.630352726652958,13.2963206967618,0.0,8.630352726652958,13.2963206967618,0.0,10.89166112457318,13.39604473401268,0.0,1.5188351357231515,0.48,0.0,1.9988351357231515,0.017074468363001083,False,cost
18902400000599,Bayern_Hamburg,1,3444467,-4,right,right_toe,0.2831491936198393,25.13214423590549,6.708267991123612,18.423876244781876,25.13214423590549,6.708267991123612,18.423876244781876,6.088020163054825,6.006753555936402,0.08126660711842337,0.2831491936198393,0.48,0.2,0.5631491936198394,0.17513187933151286,True,position_delta_jump
18902400000599,Bayern_Hamburg,2,3444466,-5,right,right_ankle,0.16242048312491023,6.708267991123612,5.501297482445716,1.2069705086778955,6.708267991123612,5.501297482445716,1.2069705086778955,6.006753555936402,5.5477565366456325,0.4589970192907691,0.16242048312491023,0.6,0.02413941017355791,0.7382810729513523,0.17513187933151286,False,cost
18902400000599,Bayern_Hamburg,3,3444468,-3,right,right_toe,0.5759018316444064,23.305222651841717,25.13214423590549,0.0,23.305222651841717,25.13214423590549,0.0,24.208996753103907,6.088020163054825,18.120976590049082,0.5759018316444064,0.36,0.0,0.9359018316444064,0.17513187933151286,False,cost
18902400000599,Bayern_Hamburg,4,3444465,-6,right,right_ankle,0.37169909040374727,5.501297482445716,5.619173465432895,0.0,5.501297482445716,5.619173465432895,0.0,5.5477565366456325,5.423453575083946,0.12430296156168641,0.37169909040374727,0.72,0.0,1.0916990904037474,0.17513187933151286,False,cost
18902400000599,Bayern_Hamburg,5,3444469,-2,right,right_toe,1.0438549242580104,28.34530406441115,23.305222651841717,5.040081412569432,28.34530406441115,23.305222651841717,5.040081412569432,25.8067709726389,24.208996753103907,1.597774219534994,1.0438549242580104,0.24,0.10080162825138864,1.1830532960066218,0.17513187933151286,False,cost
18902400000614,Bayern_Hamburg,1,3446951,-4,right,right_toe,0.23877218927725777,18.011953493057664,4.825573857702083,13.186379635355582,18.011953493057664,4.825573857702083,13.186379635355582,4.851048873199378,4.872249812714687,0.0,0.23877218927725777,0.48,0.2,0.5187721892772577,0.2119856142660823,True,cost
18902400000614,Bayern_Hamburg,2,3446952,-3,right,right_toe,0.57075780354334,32.0551560087213,18.011953493057664,14.043202515663634,32.0551560087213,18.011953493057664,14.043202515663634,4.83783025407945,4.851048873199378,0.0,0.57075780354334,0.36,0.2,0.73075780354334,0.2119856142660823,False,cost
18902400000614,Bayern_Hamburg,3,3446950,-5,right,right_toe,0.26722627564886714,4.825573857702083,4.928274302983084,0.0,4.825573857702083,4.928274302983084,0.0,4.872249812714687,5.053204259849531,0.0,0.26722627564886714,0.6,0.0,0.8672262756488671,0.2119856142660823,False,cost
18902400000614,Bayern_Hamburg,4,3446949,-6,left,left_ankle,0.4562420620440942,4.928274302983084,5.182920104662616,0.0,4.928274302983084,5.182920104662616,0.0,5.053204259849531,5.295125608975471,0.0,0.4562420620440942,0.72,0.0,1.176242062044094,0.2119856142660823,False,cost
18902400000614,Bayern_Hamburg,5,3446953,-2,right,right_toe,0.9816655308949485,30.39003284846367,32.0551560087213,0.0,30.39003284846367,32.0551560087213,0.0,31.215593047501894,4.83783025407945,26.377762793422445,0.9816655308949485,0.24,0.0,1.2216655308949484,0.2119856142660823,False,cost
18902400000655,Bayern_Hamburg,1,3452391,-2,left,left_toe,0.41142066405726185,30.992947544809336,7.124990865880947,23.86795667892839,30.992947544809336,7.124990865880947,23.86795667892839,5.54813650043536,5.653436849019738,0.0,0.41142066405726185,0.24,0.2,0.45142066405726183,0.03410911751972867,True,position_delta_jump
18902400000655,Bayern_Hamburg,2,3452390,-3,left,left_toe,0.15401526179560512,7.124990865880947,5.700716854950219,1.424274010930728,7.124990865880947,5.700716854950219,1.424274010930728,5.653436849019738,5.764257453782489,0.0,0.15401526179560512,0.36,0.028485480218614558,0.4855297815769905,0.03410911751972867,False,cost
18902400000655,Bayern_Hamburg,3,3452389,-4,left,left_ankle,0.3941600149006237,5.700716854950219,5.830187197245901,0.0,5.700716854950219,5.830187197245901,0.0,5.764257453782489,5.86794927063647,0.0,0.3941600149006237,0.48,0.0,0.8741600149006237,0.03410911751972867,False,cost
18902400000655,Bayern_Hamburg,4,3452392,-1,left,left_toe,0.8772015983265172,30.63188716160651,30.992947544809336,0.0,30.63188716160651,30.992947544809336,0.0,30.810577035421034,5.54813650043536,25.26244053498567,0.8772015983265172,0.12,0.0,0.9972015983265172,0.03410911751972867,False,cost
18902400000655,Bayern_Hamburg,5,3452388,-5,right,right_ankle,0.5267710586074669,5.830187197245901,5.907036972541852,0.0,5.830187197245901,5.907036972541852,0.0,5.86794927063647,6.043870075849492,0.0,0.5267710586074669,0.6,0.0,1.1267710586074668,0.03410911751972867,False,cost
18902400000744,Bayern_Hamburg,1,3466103,-2,right,right_toe,0.41116238623305895,29.360636050796874,10.434557191950185,18.926078858846687,29.360636050796874,10.434557191950185,18.926078858846687,3.4011967861114054,3.388657433792488,0.012539352318917452,0.41116238623305895,0.24,0.2,0.4511623862330589,-0.12835417903238883,True,position_delta_jump
18902400000744,Bayern_Hamburg,2,3466102,-3,right,right_toe,0.1018426833145813,10.434557191950185,3.4828333862546232,6.951723805695562,10.434557191950185,3.4828333862546232,6.951723805695562,3.388657433792488,3.387443609325193,0.0012138244672947884,0.1018426833145813,0.36,0.13903447611391126,0.32280820720067005,-0.12835417903238883,False,cost
18902400000744,Bayern_Hamburg,3,3466101,-4,right,right_toe,0.2291713264308416,3.4828333862546232,3.3086522689575895,0.17418111729703378,3.4828333862546232,3.3086522689575895,0.17418111729703378,3.387443609325193,3.4731768509443013,0.0,0.2291713264308416,0.48,0.003483622345940676,0.7056877040849009,-0.12835417903238883,False,cost
